47.99.109.174 - - [10/Aug/2019:01:48:22 -0700] "GET /config/ueditor/net/controller.ashx HTTP/1.1" 404 294 "http://www.secrepo.com/config/ueditor/net/controller.ashx" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0)" 
178.62.102.23 - - [10/Aug/2019:22:46:38 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7450 "http://www.secrepo.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) snap Chromium/76.0.3809.87 Chrome/76.0.3809.87 Safari/537.36" 
178.62.102.23 - - [10/Aug/2019:22:46:41 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 624 "http://www.secrepo.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) snap Chromium/76.0.3809.87 Chrome/76.0.3809.87 Safari/537.36" 
113.171.224.176 - - [10/Aug/2019:22:53:40 -0700] "GET /honeypot/Honeypot%20-%20Howto.pdf HTTP/1.1" 200 61320 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" 
46.119.121.39 - - [10/Aug/2019:23:02:09 -0700] "GET / HTTP/1.1" 200 46561 "https://ukrtop.net/" "Mozilla/4.0 (compatible; MSIE 7.0b; Windows NT 6.0)" 
46.119.121.39 - - [10/Aug/2019:23:02:10 -0700] "GET / HTTP/1.1" 200 46561 "https://www.youtube.com/channel/UCl1lbLcdSx8cPtCj4QdzC6w" "Mozilla/4.0 (compatible; MSIE 7.0b; Windows NT 6.0)" 
46.119.121.39 - - [10/Aug/2019:23:02:10 -0700] "GET / HTTP/1.1" 200 46561 "https://ukrtop.net/" "Mozilla/4.0 (compatible; MSIE 7.0b; Windows NT 6.0)" 
46.119.121.39 - - [10/Aug/2019:23:02:10 -0700] "GET / HTTP/1.1" 200 46561 "https://www.youtube.com/channel/UCl1lbLcdSx8cPtCj4QdzC6w" "Mozilla/4.0 (compatible; MSIE 7.0b; Windows NT 6.0)" 
46.119.121.39 - - [10/Aug/2019:23:02:11 -0700] "GET / HTTP/1.1" 200 46561 "https://ukrtop.net/" "Mozilla/4.0 (compatible; MSIE 7.0b; Windows NT 6.0)" 
46.119.121.39 - - [10/Aug/2019:23:02:11 -0700] "GET / HTTP/1.1" 200 46561 "https://www.youtube.com/channel/UCl1lbLcdSx8cPtCj4QdzC6w" "Mozilla/4.0 (compatible; MSIE 7.0b; Windows NT 6.0)" 
178.137.16.246 - - [10/Aug/2019:23:04:00 -0700] "GET / HTTP/1.1" 200 46561 "https://boom-celebs.com/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; FunWebProducts; MRA 4.6 (build 01425); .NET CLR 1.1.4322; .NET CLR 2.0.50727)" 
178.137.16.246 - - [10/Aug/2019:23:04:01 -0700] "GET / HTTP/1.1" 200 46561 "https://boom-celebs.com/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; FunWebProducts; MRA 4.6 (build 01425); .NET CLR 1.1.4322; .NET CLR 2.0.50727)" 
178.137.16.246 - - [10/Aug/2019:23:04:01 -0700] "GET / HTTP/1.1" 200 46561 "https://boom-celebs.com/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; FunWebProducts; MRA 4.6 (build 01425); .NET CLR 1.1.4322; .NET CLR 2.0.50727)" 
216.244.66.245 - - [10/Aug/2019:23:51:17 -0700] "GET /robots.txt HTTP/1.1" 200 244 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" 
178.128.0.34 - - [11/Aug/2019:00:00:21 -0700] "GET / HTTP/1.1" 301 419 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36" 
178.128.0.34 - - [11/Aug/2019:00:00:31 -0700] "GET / HTTP/1.1" 301 419 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36" 
178.128.0.34 - - [11/Aug/2019:00:00:32 -0700] "GET / HTTP/1.1" 200 46561 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36" 
178.128.0.34 - - [11/Aug/2019:00:00:32 -0700] "GET /.well-known/security.txt HTTP/1.1" 301 467 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36" 
178.128.0.34 - - [11/Aug/2019:00:00:32 -0700] "GET /.well-known/security.txt HTTP/1.1" 404 216 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.99 Safari/537.36" 
46.166.142.220 - - [11/Aug/2019:00:02:01 -0700] "GET / HTTP/1.1" 200 12429 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0" 
46.166.142.220 - - [11/Aug/2019:00:02:02 -0700] "GET /css/style.css HTTP/1.1" 404 271 "http://www.secrepo.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0" 
46.166.142.220 - - [11/Aug/2019:00:02:02 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7450 "http://www.secrepo.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0" 
46.166.142.220 - - [11/Aug/2019:00:02:02 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27810 "http://www.secrepo.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0" 
46.166.142.220 - - [11/Aug/2019:00:02:02 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 601 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0" 
46.166.142.220 - - [11/Aug/2019:00:04:14 -0700] "GET /Datasets%20Description/Network/weird.html HTTP/1.1" 200 1566 "http://www.secrepo.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0" 
46.166.142.220 - - [11/Aug/2019:00:04:15 -0700] "GET /favicon.ico HTTP/1.1" 200 279 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0" 
114.239.194.26 - - [11/Aug/2019:00:05:47 -0700] "HEAD /data/admin/ver.txt HTTP/1.1" 404 275 "-" "-" 
46.166.142.220 - - [11/Aug/2019:00:06:29 -0700] "GET / HTTP/1.1" 200 12429 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0" 
46.166.142.220 - - [11/Aug/2019:00:06:29 -0700] "GET /css/style.css HTTP/1.1" 404 271 "http://www.secrepo.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0" 
46.166.142.220 - - [11/Aug/2019:00:07:00 -0700] "GET /Datasets%20Description/Network/dns.html HTTP/1.1" 200 1464 "http://www.secrepo.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0" 
46.166.142.220 - - [11/Aug/2019:00:07:10 -0700] "GET /maccdc2012/dns.log.gz HTTP/1.1" 200 2236352 "http://www.secrepo.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0" 
123.125.71.73 - - [11/Aug/2019:00:07:34 -0700] "GET / HTTP/1.1" 301 438 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" 
123.125.71.19 - - [11/Aug/2019:00:07:35 -0700] "GET / HTTP/1.1" 200 12392 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" 
111.206.198.11 - - [11/Aug/2019:00:07:36 -0700] "GET /css/style.css HTTP/1.1" 404 250 "http://www.secrepo.com/" "Mozilla/5.0 (compatible; Baiduspider-render/2.0; +http://www.baidu.com/search/spider.html)" 
46.166.142.220 - - [11/Aug/2019:00:07:39 -0700] "GET /maccdc2012/dns.log.gz HTTP/1.1" 200 6607274 "-" "Wget/1.20.1 (linux-gnu)" 
216.244.66.245 - - [11/Aug/2019:00:08:29 -0700] "GET /self.logs/error.log.2017-10-26.gz HTTP/1.1" 200 1597 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" 
46.166.142.220 - - [11/Aug/2019:00:13:45 -0700] "GET / HTTP/1.1" 200 12429 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0" 
46.166.142.220 - - [11/Aug/2019:00:13:45 -0700] "GET /css/style.css HTTP/1.1" 404 271 "http://www.secrepo.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0" 
46.166.142.220 - - [11/Aug/2019:00:17:12 -0700] "GET / HTTP/1.1" 200 12431 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0" 
46.166.142.220 - - [11/Aug/2019:00:17:12 -0700] "GET /css/style.css HTTP/1.1" 404 271 "http://www.secrepo.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0" 
46.166.142.220 - - [11/Aug/2019:00:18:20 -0700] "GET /Datasets%20Description/Network/notice.html HTTP/1.1" 200 1571 "http://www.secrepo.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:68.0) Gecko/20100101 Firefox/68.0" 
128.1.225.10 - - [11/Aug/2019:00:19:26 -0700] "GET / HTTP/1.1" 200 46568 "-" "-" 
157.55.39.69 - - [11/Aug/2019:00:26:09 -0700] "GET /self.logs/access.log.2017-11-21.gz HTTP/1.1" 200 42926 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 
113.171.224.176 - - [11/Aug/2019:00:27:28 -0700] "GET /honeypot/Honeypot%20-%20Howto.pdf HTTP/1.1" 200 61320 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" 
54.205.129.243 - - [11/Aug/2019:00:31:00 -0700] "GET /ads.txt HTTP/1.1" 301 489 "-" "Jersey/2.25.1 (HttpUrlConnection 1.8.0_141)" 
54.205.129.243 - - [11/Aug/2019:00:31:00 -0700] "GET /ads.txt HTTP/1.1" 404 294 "-" "Jersey/2.25.1 (HttpUrlConnection 1.8.0_141)" 
106.111.54.216 - - [11/Aug/2019:00:44:13 -0700] "HEAD /admin/adminmailto.asp HTTP/1.1" 404 275 "-" "-" 
106.111.54.124 - - [11/Aug/2019:00:44:14 -0700] "HEAD /inc/upfile_class.asp HTTP/1.1" 404 275 "-" "-" 
157.55.39.69 - - [11/Aug/2019:00:47:24 -0700] "GET /squid/access.log.gz HTTP/1.1" 304 178 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 
123.126.68.120 - - [11/Aug/2019:00:53:47 -0700] "GET / HTTP/1.1" 200 12431 "http://www.sogou.com/web?query=site%3Awww.secrepo.com" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36" 
123.126.68.120 - - [11/Aug/2019:00:53:48 -0700] "GET /css/style.css HTTP/1.1" 404 271 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36" 
123.126.68.120 - - [11/Aug/2019:00:53:48 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27787 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36" 
123.126.68.120 - - [11/Aug/2019:00:53:48 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7450 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36" 
49.71.241.172 - - [11/Aug/2019:00:57:07 -0700] "GET /favicon.ico HTTP/1.1" 200 302 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 SE 2.X MetaSr 1.0" 
123.30.175.233 - - [11/Aug/2019:01:00:03 -0700] "GET /robots.txt HTTP/1.1" 301 458 "-" "Mozilla/5.0 (compatible; coccocbot-image/1.0; +http://help.coccoc.com/searchengine)" 
123.30.175.233 - - [11/Aug/2019:01:00:05 -0700] "GET /robots.txt HTTP/1.1" 200 251 "-" "Mozilla/5.0 (compatible; coccocbot-image/1.0; +http://help.coccoc.com/searchengine)" 
157.55.39.69 - - [11/Aug/2019:01:18:30 -0700] "GET /honeypot/Honeypot%20-%20Howto.pdf HTTP/1.1" 200 1279440 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 
146.185.57.74 - - [11/Aug/2019:01:20:21 -0700] "GET /maccdc2012/ssh.log.gz HTTP/1.1" 200 140160 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0" 
46.17.40.29 - - [11/Aug/2019:01:25:17 -0700] "GET /favicon.ico HTTP/1.1" 200 302 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36" 
113.171.224.176 - - [11/Aug/2019:01:28:50 -0700] "GET /honeypot/Honeypot%20-%20Howto.pdf HTTP/1.1" 200 61320 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" 
106.111.54.163 - - [11/Aug/2019:01:41:33 -0700] "HEAD /gbook/?1_1.html HTTP/1.1" 404 275 "-" "-" 
106.111.54.108 - - [11/Aug/2019:01:41:33 -0700] "HEAD /js/close.gif HTTP/1.1" 404 275 "-" "-" 
38.145.108.156 - - [11/Aug/2019:01:45:42 -0700] "GET / HTTP/1.1" 301 475 "-" "Go-http-client/1.1" 
38.145.108.156 - - [11/Aug/2019:01:45:42 -0700] "GET / HTTP/1.1" 200 12430 "-" "Go-http-client/1.1" 
223.3.92.69 - - [11/Aug/2019:01:49:08 -0700] "GET / HTTP/1.1" 200 12430 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 SE 2.X MetaSr 1.0" 
223.3.92.69 - - [11/Aug/2019:01:49:09 -0700] "GET /css/style.css HTTP/1.1" 404 271 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 SE 2.X MetaSr 1.0" 
223.3.92.69 - - [11/Aug/2019:01:49:10 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27787 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 SE 2.X MetaSr 1.0" 
223.3.92.69 - - [11/Aug/2019:01:49:10 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7450 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 SE 2.X MetaSr 1.0" 
223.3.92.69 - - [11/Aug/2019:01:49:26 -0700] "GET /favicon.ico HTTP/1.1" 200 302 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 SE 2.X MetaSr 1.0" 
68.2.33.252 - - [11/Aug/2019:01:49:41 -0700] "HEAD /wp-login.php HTTP/1.1" 404 275 "-" "Microsoft Office Word 2014" 
68.2.33.252 - - [11/Aug/2019:01:49:43 -0700] "GET /wp-login.php HTTP/1.1" 404 294 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; Win64; x64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; Tablet PC 2.0; ms-office)" 
70.42.131.189 - - [11/Aug/2019:01:50:42 -0700] "GET / HTTP/1.1" 301 475 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.2)" 
70.42.131.189 - - [11/Aug/2019:01:50:42 -0700] "GET / HTTP/1.1" 200 12430 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.2)" 
70.42.131.189 - - [11/Aug/2019:01:50:42 -0700] "GET /css/style.css HTTP/1.1" 404 271 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.2)" 
70.42.131.189 - - [11/Aug/2019:01:50:42 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27787 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.2)" 
70.42.131.189 - - [11/Aug/2019:01:50:42 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7450 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.2)" 
27.186.192.18 - - [11/Aug/2019:01:57:03 -0700] "GET /favicon.ico HTTP/1.1" 200 302 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.221 Safari/537.36 SE 2.X MetaSr 1.0" 
223.3.92.69 - - [11/Aug/2019:02:01:08 -0700] "GET /favicon.ico HTTP/1.1" 200 302 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36 SE 2.X MetaSr 1.0" 
157.55.39.69 - - [11/Aug/2019:02:02:45 -0700] "GET /self.logs/access.log.2017-10-05.gz HTTP/1.1" 304 175 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 
34.66.152.224 - - [11/Aug/2019:02:03:54 -0700] "GET / HTTP/1.0" 301 438 "-" "Mozilla/5.0 (iPad; U; CPU OS 3_2 like Mac OS X; en-us) AppleWebKit/531.21.10 (KHTML, like Gecko) Version/4.0.4 Mobile/7B334b Safari/531.21.102011-10-16 20:23:10" 
34.66.152.224 - - [11/Aug/2019:02:03:54 -0700] "GET / HTTP/1.0" 200 46568 "-" "Mozilla/5.0 (iPad; U; CPU OS 3_2 like Mac OS X; en-us) AppleWebKit/531.21.10 (KHTML, like Gecko) Version/4.0.4 Mobile/7B334b Safari/531.21.102011-10-16 20:23:10" 
34.66.152.224 - - [11/Aug/2019:02:03:56 -0700] "GET / HTTP/1.0" 301 438 "-" "Mozilla/5.0 (iPad; U; CPU OS 3_2 like Mac OS X; en-us) AppleWebKit/531.21.10 (KHTML, like Gecko) Version/4.0.4 Mobile/7B334b Safari/531.21.102011-10-16 20:23:10" 
34.66.152.224 - - [11/Aug/2019:02:03:56 -0700] "GET / HTTP/1.0" 200 46568 "-" "Mozilla/5.0 (iPad; U; CPU OS 3_2 like Mac OS X; en-us) AppleWebKit/531.21.10 (KHTML, like Gecko) Version/4.0.4 Mobile/7B334b Safari/531.21.102011-10-16 20:23:10" 
27.214.232.241 - - [11/Aug/2019:02:11:07 -0700] "GET /favicon.ico HTTP/1.1" 200 302 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" 
100.43.90.103 - - [11/Aug/2019:02:15:27 -0700] "GET /robots.txt HTTP/1.1" 301 495 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 
100.43.90.103 - - [11/Aug/2019:02:15:27 -0700] "GET /robots.txt HTTP/1.1" 200 265 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 
5.255.250.94 - - [11/Aug/2019:02:15:31 -0700] "GET / HTTP/1.1" 301 475 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 
37.9.87.180 - - [11/Aug/2019:02:15:32 -0700] "GET /robots.txt HTTP/1.1" 200 288 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 
5.255.250.94 - - [11/Aug/2019:02:15:33 -0700] "GET / HTTP/1.1" 200 12407 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 
100.43.90.103 - - [11/Aug/2019:02:15:34 -0700] "GET /css/style.css HTTP/1.1" 404 294 "http://www.secrepo.com/" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 
113.171.224.176 - - [11/Aug/2019:02:37:41 -0700] "GET /honeypot/Honeypot%20-%20Howto.pdf HTTP/1.1" 200 61320 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" 
